13,880000	16,140000	1
18,850000	21,960000	2
25,050000	26,560000	3
29,270000	30,980000	4
34,070000	36,470000	5
39,170000	41,920000	6
45,010000	47,480000	7
50,190000	52,610000	8
55,700000	57,480000	9
60,190000	61,900000	10
64,990000	67,440000	11
70,140000	72,790000	12
75,880000	77,210000	13
79,920000	81,600000	14
84,700000	87,480000	15
90,390000	92,990000	16
96,080000	98,280000	17
100,980000	104,160000	18
107,260000	110,770000	19
113,470000	117,910000	20
121,000000	122,880000	21
125,590000	127,520000	22
130,610000	132,080000	23
134,790000	136,460000	24
139,550000	142,120000	25
144,830000	147,480000	26
150,570000	153,760000	27
156,460000	158,350000	28
161,440000	164,180000	29
166,890000	168,460000	30
171,550000	175,550000	31
178,260000	182,610000	32
185,700000	187,930000	33
190,630000	193,250000	34
196,340000	200,220000	35
202,920000	206,740000	36
209,830000	213,250000	37
215,950000	219,800000	38
222,890000	224,700000	39
227,400000	229,440000	40
232,530000	236,450000	41
239,160000	243,400000	42
246,490000	249,880000	43
252,590000	256,840000	44
259,930000	263,680000	45
266,390000	268,880000	46
271,960000	275,350000	47
278,040000	281,690000	48
284,790000	287,820000	49
290,520000	293,520000	50
296,610000	299,360000	51
302,070000	304,130000	52
307,220000	308,950000	53
311,660000	313,380000	54
316,470000	319,730000	55
322,420000	325,810000	56
328,900000	331,360000	57
334,070000	336,010000	58
339,100000	341,800000	59
344,500000	347,460000	60
350,550000	352,460000	61
355,170000	357,630000	62
360,720000	363,390000	63
366,100000	369,190000	64
372,280000	376,270000	65
378,970000	382,570000	66
385,660000	390,550000	67
393,250000	397,330000	68
400,420000	404,160000	69
406,870000	410,810000	70
413,900000	416,250000	71
418,960000	421,510000	72
424,600000	428,220000	73
430,930000	434,610000	74
437,710000	441,700000	75
444,410000	446,870000	76
449,960000	454,780000	77
457,480000	461,380000	78
464,470000	466,900000	79
469,610000	472,470000	80
475,560000	477,880000	81
480,590000	482,620000	82
485,710000	488,830000	83
491,540000	495,110000	84
498,200000	499,930000	85
502,630000	504,670000	86
507,760000	509,600000	87
512,300000	514,280000	88
517,370000	520,970000	89
523,680000	527,520000	90
530,610000	533,100000	91
535,800000	538,300000	92
541,390000	545,010000	93
547,710000	552,720000	94
555,810000	559,010000	95
561,710000	564,850000	96
567,940000	572,690000	97
575,390000	582,220000	98
585,310000	588,290000	99
590,990000	594,320000	100
