13,880000	16,390000	1
18,880000	20,930000	2
24,020000	26,770000	3
29,230000	31,450000	4
34,540000	36,620000	5
39,320000	41,090000	6
44,180000	47,050000	7
49,580000	52,650000	8
55,740000	57,590000	9
60,250000	61,980000	10
65,070000	67,450000	11
70,150000	72,350000	12
75,450000	78,690000	13
81,350000	84,390000	14
87,480000	90,230000	15
92,940000	94,930000	16
98,020000	101,630000	17
104,340000	106,810000	18
109,900000	112,310000	19
115,010000	117,200000	20
120,300000	123,110000	21
125,620000	127,730000	22
130,820000	134,100000	23
136,810000	139,550000	24
142,640000	145,080000	25
147,660000	150,010000	26
153,100000	155,890000	27
158,510000	160,700000	28
163,800000	166,910000	29
169,620000	172,810000	30
175,910000	179,130000	31
181,840000	185,170000	32
188,260000	192,930000	33
195,640000	198,760000	34
201,850000	206,760000	35
209,460000	213,570000	36
216,660000	220,920000	37
223,620000	227,060000	38
230,160000	233,090000	39
235,790000	238,150000	40
241,250000	244,900000	41
247,610000	251,020000	42
254,110000	256,990000	43
259,330000	262,260000	44
265,350000	267,700000	45
270,170000	272,920000	46
276,010000	279,230000	47
281,820000	283,980000	48
287,070000	291,790000	49
294,500000	297,120000	50
300,210000	303,000000	51
305,610000	307,890000	52
310,980000	313,650000	53
316,350000	318,890000	54
321,980000	324,010000	55
326,720000	328,430000	56
331,520000	333,960000	57
336,670000	338,700000	58
341,790000	344,660000	59
347,290000	349,730000	60
352,830000	355,490000	61
358,130000	360,520000	62
363,610000	366,800000	63
369,510000	372,800000	64
375,890000	379,190000	65
381,700000	384,360000	66
387,460000	390,410000	67
393,060000	395,430000	68
398,520000	401,560000	69
404,120000	407,250000	70
410,340000	412,940000	71
415,540000	418,140000	72
421,230000	423,460000	73
426,160000	428,680000	74
431,770000	435,170000	75
437,880000	439,850000	76
442,940000	445,650000	77
448,180000	451,190000	78
454,280000	458,390000	79
461,090000	464,460000	80
467,550000	469,920000	81
472,560000	474,620000	82
477,710000	480,420000	83
483,110000	485,970000	84
489,030000	492,550000	85
495,250000	498,550000	86
501,650000	505,570000	87
508,040000	512,210000	88
515,310000	518,550000	89
521,120000	524,940000	90
528,030000	531,560000	91
534,270000	538,210000	92
541,310000	545,060000	93
547,610000	551,280000	94
554,370000	558,240000	95
560,860000	563,930000	96
567,020000	570,150000	97
572,850000	576,230000	98
579,320000	582,560000	99
585,260000	588,010000	100
