13,900000	19,390000	1
22,080000	28,130000	2
31,220000	37,390000	3
39,280000	43,660000	4
46,750000	52,730000	5
55,420000	60,730000	6
63,820000	69,190000	7
71,460000	76,590000	8
79,680000	85,140000	9
87,510000	92,090000	10
95,180000	101,660000	11
104,350000	109,950000	12
113,040000	117,750000	13
120,460000	125,140000	14
128,230000	134,600000	15
137,290000	143,680000	16
147,660000	154,390000	17
157,080000	163,100000	18
166,190000	169,120000	19
171,810000	174,040000	20
177,130000	179,480000	21
182,170000	184,390000	22
187,480000	190,460000	23
193,150000	196,220000	24
199,310000	203,460000	25
206,150000	209,810000	26
212,900000	217,560000	27
220,250000	224,370000	28
227,460000	231,510000	29
234,200000	238,010000	30
241,100000	242,540000	31
245,230000	247,330000	32
250,420000	252,030000	33
254,720000	256,360000	34
259,450000	261,300000	35
263,990000	265,830000	36
268,920000	270,350000	37
273,060000	275,550000	38
277,440000	279,330000	39
282,020000	283,470000	40
286,560000	288,300000	41
290,990000	292,470000	42
295,560000	297,300000	43
299,990000	302,090000	44
305,190000	308,700000	45
311,390000	314,680000	46
317,780000	319,610000	47
322,310000	324,330000	48
327,420000	329,780000	49
332,480000	334,920000	50
338,010000	342,090000	51
344,790000	349,210000	52
352,310000	357,050000	53
359,740000	362,930000	54
366,020000	368,800000	55
371,480000	374,170000	56
377,260000	380,700000	57
383,390000	387,090000	58
390,180000	393,810000	59
396,510000	400,970000	60
404,070000	407,800000	61
410,490000	413,610000	62
416,700000	420,580000	63
423,260000	426,970000	64
430,060000	432,790000	65
435,480000	439,410000	66
442,500000	445,470000	67
448,160000	451,770000	68
454,860000	459,160000	69
461,850000	466,100000	70
469,190000	473,730000	71
476,420000	481,340000	72
484,430000	486,600000	73
489,300000	492,080000	74
495,170000	497,930000	75
500,620000	503,360000	76
506,450000	509,510000	77
512,200000	514,610000	78
517,700000	520,080000	79
522,770000	525,540000	80
528,630000	531,370000	81
534,060000	536,870000	82
539,960000	542,280000	83
544,970000	546,950000	84
550,040000	553,110000	85
555,810000	558,370000	86
561,460000	564,400000	87
567,090000	569,700000	88
572,790000	576,290000	89
578,980000	582,730000	90
585,820000	589,000000	91
591,700000	594,560000	92
597,660000	600,870000	93
603,570000	607,670000	94
610,750000	614,320000	95
617,010000	619,900000	96
622,990000	626,330000	97
629,020000	631,970000	98
635,060000	638,740000	99
641,440000	645,250000	100
