13,900000	16,000000	1
18,700000	21,030000	2
23,250000	25,300000	3
28,020000	30,870000	4
33,160000	37,210000	5
39,910000	45,470000	6
48,010000	50,860000	7
53,560000	56,220000	8
58,760000	63,110000	9
65,810000	70,210000	10
72,920000	74,950000	11
77,660000	79,910000	12
82,340000	85,120000	13
87,840000	91,390000	14
93,960000	95,530000	15
98,240000	100,110000	16
102,760000	105,770000	17
108,480000	111,980000	18
114,490000	118,820000	19
121,530000	125,710000	20
128,270000	132,790000	21
135,490000	139,920000	22
142,590000	144,110000	23
146,810000	149,190000	24
151,910000	154,020000	25
156,730000	159,110000	26
161,940000	164,130000	27
166,840000	169,500000	28
172,320000	174,500000	29
177,210000	180,210000	30
182,770000	185,470000	31
188,170000	190,860000	32
193,410000	196,230000	33
198,940000	201,610000	34
204,190000	206,270000	35
208,980000	211,340000	36
214,050000	216,250000	37
218,950000	222,520000	38
225,260000	227,180000	39
229,880000	232,190000	40
234,650000	236,690000	41
239,410000	241,620000	42
244,150000	247,250000	43
249,950000	253,100000	44
255,610000	258,080000	45
260,790000	263,520000	46
265,970000	270,140000	47
272,890000	276,050000	48
278,790000	281,380000	49
284,100000	286,250000	50
288,900000	292,290000	51
295,000000	299,020000	52
301,600000	303,590000	53
306,290000	309,010000	54
310,990000	312,960000	55
315,670000	317,620000	56
320,140000	322,390000	57
325,090000	327,280000	58
329,850000	332,010000	59
334,720000	336,660000	60
339,120000	340,590000	61
343,320000	345,600000	62
348,070000	349,840000	63
352,550000	354,290000	64
356,860000	358,620000	65
361,330000	364,430000	66
367,130000	369,210000	67
371,920000	374,380000	68
376,910000	378,980000	69
381,690000	384,140000	70
386,560000	388,120000	71
390,830000	393,360000	72
395,760000	398,040000	73
400,750000	402,880000	74
405,390000	407,420000	75
410,140000	412,260000	76
414,780000	417,280000	77
419,990000	423,470000	78
426,040000	429,240000	79
432,060000	435,500000	80
438,110000	440,870000	81
443,590000	446,910000	82
449,410000	452,600000	83
455,320000	458,110000	84
460,720000	461,930000	85
464,640000	466,380000	86
468,940000	471,690000	87
474,390000	476,340000	88
478,960000	482,260000	89
484,980000	487,980000	90
490,690000	492,430000	91
495,130000	497,540000	92
500,140000	504,220000	93
506,940000	511,300000	94
514,390000	515,980000	95
518,680000	520,750000	96
523,250000	527,910000	97
530,630000	535,360000	98
538,000000	542,470000	99
545,190000	549,450000	100
