13,900000	17,200000	1
19,890000	23,480000	2
26,570000	28,420000	3
31,110000	33,620000	4
36,710000	38,460000	5
41,160000	43,830000	6
46,920000	48,760000	7
51,460000	53,470000	8
56,560000	59,490000	9
62,190000	64,250000	10
67,340000	69,200000	11
71,890000	73,860000	12
76,950000	79,640000	13
82,330000	84,370000	14
87,460000	89,150000	15
91,850000	93,380000	16
96,470000	98,870000	17
101,570000	104,110000	18
107,200000	111,600000	19
114,300000	118,480000	20
121,570000	125,810000	21
128,500000	132,270000	22
135,360000	140,240000	23
142,930000	147,320000	24
150,410000	154,960000	25
157,650000	161,580000	26
164,670000	168,520000	27
171,210000	175,830000	28
178,920000	184,140000	29
186,840000	191,620000	30
194,710000	200,160000	31
202,850000	207,450000	32
210,540000	215,170000	33
217,870000	222,130000	34
225,220000	229,190000	35
231,890000	236,110000	36
239,200000	243,830000	37
246,520000	251,130000	38
254,220000	258,420000	39
261,120000	265,160000	40
268,250000	273,450000	41
276,140000	280,070000	42
283,160000	289,940000	43
292,630000	299,020000	44
302,110000	304,470000	45
307,170000	309,330000	46
312,420000	314,340000	47
317,040000	319,160000	48
322,250000	323,710000	49
326,400000	327,930000	50
331,020000	333,280000	51
335,980000	337,650000	52
340,740000	342,800000	53
345,490000	347,530000	54
350,630000	352,330000	55
355,030000	356,650000	56
359,740000	361,950000	57
364,640000	366,430000	58
369,520000	371,790000	59
374,490000	377,090000	60
380,180000	383,580000	61
386,280000	389,370000	62
392,460000	396,980000	63
399,680000	404,020000	64
407,110000	410,860000	65
413,560000	416,630000	66
419,720000	423,570000	67
426,260000	430,740000	68
433,830000	438,430000	69
441,130000	445,260000	70
448,350000	451,410000	71
454,100000	456,530000	72
459,620000	466,380000	73
469,070000	473,990000	74
477,080000	479,520000	75
482,210000	485,040000	76
488,130000	491,600000	77
494,290000	499,090000	78
502,180000	505,480000	79
508,170000	512,650000	80
515,740000	519,160000	81
521,860000	525,620000	82
528,710000	533,100000	83
535,790000	540,700000	84
543,790000	548,570000	85
551,270000	554,410000	86
557,500000	563,040000	87
565,750000	570,680000	88
573,770000	575,160000	89
577,850000	579,350000	90
582,440000	584,020000	91
586,710000	588,090000	92
591,180000	592,630000	93
595,320000	597,220000	94
600,310000	602,750000	95
605,450000	607,250000	96
610,340000	611,900000	97
614,590000	616,010000	98
619,100000	620,940000	99
623,630000	625,540000	100
